Station_ID,MLRA,LRU
USC00166466,133A,133A
USC00160238,133A,133A
USC00227840,133A,133A
USC00227128,133A,133A
USC00229639,133A,133A
USC00225789,133A,133A
USC00229048,133A,133A
USC00224966,133A,133A
USC00227220,133A,133A
USC00220585,133A,133A
USC00221865,133A,133A
USC00223887,133A,133A
USW00013833,133A,133A
USC00227444,133A,133A
USC00228556,133A,133A
USC00221174,133A,133A
USC00225987,133A,133A
USC00227172,133A,133A
USC00221852,133A,133A
USC00224939,133A,133A
USC00229439,133A,133A
USC00226640,133A,133A
USC00226642,133A,133A
USC00227537,133A,133A
USC00225943,133A,133A
USC00222385,133A,133A
USC00220523,133A,133A
USC00226750,133A,133A
USC00226638,133A,133A
USC00227252,133A,133A
USC00229597,133A,133A
USC00222034,133A,133A
USC00227276,133A,133A
USC00226643,133A,133A
USC00226811,133A,133A
USW00013865,133A,133A
USC00226308,133A,133A
USW00063831,133A,133A
USC00226644,133A,133A
USC00221860,133A,133A
USC00228899,133A,133A
USC00226513,133A,133A
USW00003866,133A,133A
USC00229326,133A,133A
USC00224702,133A,133A
USC00221489,133A,133A
USC00222282,133A,133A
USC00226894,133A,133A
USC00222658,133A,133A
USC00223340,133A,133A
USC00226294,133A,133A
USC00224776,133A,133A
USC00225247,133A,133A
USC00220039,133A,133A
USC00229743,133A,133A
USC00222896,133A,133A
USC00223650,133A,133A
USC00220021,133A,133A
USC00221314,133A,133A
USC00221804,133A,133A
USC00221152,133A,133A
USC00220173,133A,133A
USC00227111,133A,133A
USC00229400,133A,133A
USC00227106,133A,133A
USC00224816,133A,133A
USC00229079,133A,133A
USC00227815,133A,133A
USC00226256,133A,133A
USC00220008,133A,133A
USC00224001,133A,133A
USC00227467,133A,133A
USC00224455,133A,133A
USC00220290,133A,133A
USC00315175,133A,133A
USC00319357,133A,133A
USC00312732,133A,133A
USW00013776,133A,133A
USC00315177,133A,133A
USC00314860,133A,133A
USW00093782,133A,133A
USC00317165,133A,133A
USC00319427,133A,133A
USC00317056,133A,133A
USW00093740,133A,133A
USC00319081,133A,133A
USC00311881,133A,133A
USC00313017,133A,133A
USC00314689,133A,133A
USC00312500,133A,133A
USW00013713,133A,133A
USC00317994,133A,133A
USC00319476,133A,133A
USW00093759,133A,133A
USC00318500,133A,133A
USC00317400,133A,133A
USC00317395,133A,133A
USC00317725,133A,133A
USC00312827,133A,133A
USW00093781,133A,133A
USC00380126,133A,133A
USC00380490,133A,133A
USW00063826,133A,133A
USC00380764,133A,133A
USW00053854,133A,133A
USC00386527,133A,133A
USC00385493,133A,133A
USC00389039,133A,133A
USC00388440,133A,133A
USC00385509,133A,133A
USW00013744,133A,133A
USC00386114,133A,133A
USC00380736,133A,133A
USC00383111,133A,133A
USC00382260,133A,133A
USC00382386,133A,133A
USC00380635,133A,133A
USC00385633,133A,133A
USC00408108,133A,133A
USC00408160,133A,133A
USC00404033,133A,133A
USC00404567,133A,133A
USC00407015,133A,133A
USC00405210,133A,133A
USC00405214,133A,133A
USC00404417,133A,133A
USC00401352,133A,133A
USC00400705,133A,133A
USC00406977,133A,133A
USC00442790,133A,133A
USC00448129,133A,133A
USC00448800,133A,133A
USW00093773,133A,133A
USC00442400,133A,133A
USC00446656,133A,133A
USC00444101,133A,133A
USC00449151,133A,133A
USW00013740,133A,133A
USC00447541,133A,133A
USC00449025,133A,133A
USW00093775,133A,133A
USC00444600,133A,133A
USC00448829,133A,133A
USC00440327,133A,133A
USC00448894,133A,133A
USC00442009,133A,133A
USC00443204,133A,133A
USC00443192,133A,133A
USC00030240,131D,131D
USC00036920,131D,131D
USC00036918,131D,131D
USC00161287,131C,131C
USC00165630,131C,131C
USC00160103,131C,131C
USW00093915,131C,131C
USC00161941,131C,131C
USC00164050,131C,131C
USC00162145,131C,131C
USC00167924,131C,131C
USC00167738,131C,131C
USW00053905,131C,131C
USC00035866,131B,131B
USC00031962,131B,131B
USC00032148,131B,131B
USC00031191,131B,131B
USC00033862,131B,131B
USC00169631,131B,131B
USC00167691,131B,131B
USW00013942,131B,131B
USC00166314,131B,131B
USC00166868,131B,131B
USC00032355,131A,131A
USC00030234,131A,131A
USC00036253,131A,131A
USC00036376,131A,131A
USC00033242,131A,131A
USC00031442,131A,131A
USC00030936,131A,131A
USC00031968,131A,131A
USC00034528,131A,131A
USC00037712,131A,131A
USC00032760,131A,131A
USW00053959,131A,131A
USC00034711,131A,131A
USC00030326,131A,131A
USC00030536,131A,131A
USC00035186,131A,131A
USC00033019,131A,131A
USC00033821,131A,131A
USW00003953,131A,131A
USC00030806,131A,131A
USC00030064,131A,131A
USW00053869,131A,131A
USC00035563,131A,131A
USC00031632,131A,131A
USC00036380,131A,131A
USW00093809,131A,131A
USW00012884,131A,131A
USC00161292,131A,131A
USC00163433,131A,131A
USW00012968,131A,131A
USC00165624,131A,131A
USC00164407,131A,131A
USC00166394,131A,131A
USC00169013,131A,131A
USC00165926,131A,131A
USC00167096,131A,131A
USW00012958,131A,131A
USC00163313,131A,131A
USC00168108,131A,131A
USC00168941,131A,131A
USW00012930,131A,131A
USC00163829,131A,131A
USC00166666,131A,131A
USC00164674,131A,131A
USW00012916,131A,131A
USC00162002,131A,131A
USC00165783,131A,131A
USC00167767,131A,131A
USC00162534,131A,131A
USC00168181,131A,131A
USW00053960,131A,131A
USC00162536,131A,131A
USC00160565,131A,131A
USC00161565,131A,131A
USC00163695,131A,131A
USW00013976,131A,131A
USC00168139,131A,131A
USC00161365,131A,131A
USC00167366,131A,131A
USC00165620,131A,131A
USC00161246,131A,131A
USC00167425,131A,131A
USC00163800,131A,131A
USC00167448,131A,131A
USC00166686,131A,131A
USC00167729,131A,131A
USC00165146,131A,131A
USC00164739,131A,131A
USC00169357,131A,131A
USC00161866,131A,131A
USC00168163,131A,131A
USW00003996,131A,131A
USC00168923,131A,131A
USC00165090,131A,131A
USC00233999,131A,131A
USC00231364,131A,131A
USC00234417,131A,131A
USC00236804,131A,131A
USC00235950,131A,131A
USC00236045,131A,131A
USC00236970,131A,131A
USC00235207,131A,131A
USC00230595,131A,131A
USW00003975,131A,131A
USC00237772,131A,131A
USC00231540,131A,131A
USW00093825,131A,131A
USW00003935,131A,131A
USC00227560,131A,131A
USC00220660,131A,131A
USC00223605,131A,131A
USC00228445,131A,131A
USC00226009,131A,131A
USC00225020,131A,131A
USW00013939,131A,131A
USW00013978,131A,131A
USC00221738,131A,131A
USC00225897,131A,131A
USC00221743,131A,131A
USC00221707,131A,131A
USC00224869,131A,131A
USC00228145,131A,131A
USC00228998,131A,131A
USC00224842,131A,131A
USC00090181,130B,130B
USC00099077,130B,130B
USC00090603,130B,130B
USC00094648,130B,130B
USC00093115,130B,130B
USC00090969,130B,130B
USC00091982,130B,130B
USC00096093,130B,130B
USC00313921,130B,130B
USC00314055,130B,130B
USC00312102,130B,130B
USC00316001,130B,130B
USC00314788,130B,130B
USC00317486,130B,130B
USC00313228,130B,130B
USC00310184,130B,130B
USC00311055,130B,130B
USC00316805,130B,130B
USC00317346,130B,130B
USC00312200,130B,130B
USC00313976,130B,130B
USW00053878,130B,130B
USC00313106,130B,130B
USC00311156,130B,130B
USW00003812,130B,130B
USC00318492,130B,130B
USC00313101,130B,130B
USC00319147,130B,130B
USW00053877,130B,130B
USC00310724,130B,130B
USC00316341,130B,130B
USC00311441,130B,130B
USC00312837,130B,130B
USC00311420,130B,130B
USC00318448,130B,130B
USW00013872,130B,130B
USC00310843,130B,130B
USC00311564,130B,130B
USC00316236,130B,130B
USC00315340,130B,130B
USC00311437,130B,130B
USC00315923,130B,130B
USC00319123,130B,130B
USC00315356,130B,130B
USC00311624,130B,130B
USC00314260,130B,130B
USC00318221,130B,130B
USC00316602,130B,130B
USC00313565,130B,130B
USC00310901,130B,130B
USC00310506,130B,130B
USC00310645,130B,130B
USC00310982,130B,130B
USC00313072,130B,130B
USC00314385,130B,130B
USC00318694,130B,130B
USC00314496,130B,130B
USC00318158,130B,130B
USC00385278,130B,130B
USC00384581,130B,130B
USC00381256,130B,130B
USC00402024,130B,130B
USC00409065,130B,130B
USC00406328,130B,130B
USC00403420,130B,130B
USC00402934,130B,130B
USC00406292,130B,130B
USC00443272,130B,130B
USC00448547,130B,130B
USC00443267,130B,130B
USC00445453,130B,130B
USC00441259,130B,130B
USC00443991,130B,130B
USC00449169,130B,130B
USC00443071,130B,130B
USC00441999,130B,130B
USC00188207,130A,130A
USW00003749,130A,130A
USC00181530,130A,130A
USC00188371,130A,130A
USC00182770,130A,130A
USC00368308,130A,130A
USC00360656,130A,130A
USC00366955,130A,130A
USC00441121,130A,130A
USC00444039,130A,130A
USC00443375,130A,130A
USC00446593,130A,130A
USC00441159,130A,130A
USC00445685,130A,130A
USC00448941,130A,130A
USC00440720,130A,130A
USC00447985,130A,130A
USC00445096,130A,130A
USC00443229,130A,130A
USC00445851,130A,130A
USC00126056,120C,120C
USC00121256,120B,120B
USC00128698,120B,120B
USC00127724,120B,120B
USC00122660,120B,120B
USC00122309,120B,120B
USC00128036,120B,120B
USC00129605,120B,120B
USC00121869,120B,120B
USC00112353,120A,120A
USC00117487,120A,120A
USC00117859,120A,120A
USC00157300,120A,120A
USC00152366,120A,120A
USC00151927,120A,120A
USC00155097,120A,120A
USC00152072,120A,120A
USC00158824,120A,120A
USC00156882,120A,120A
USC00155072,120A,120A
USC00150012,120A,120A
USC00156495,120A,120A
USW00063849,120A,120A
USC00156155,120A,120A
USC00155834,120A,120A
USC00155067,120A,120A
USC00156595,120A,120A
USC00151294,120A,120A
USC00150490,120A,120A
USC00154703,120A,120A
USC00151227,120A,120A
USC00151090,120A,120A
USC00152358,120A,120A
USC00157234,120A,120A
USC00156988,120A,120A
USC00155280,120A,120A
USC00153762,120A,120A
USC00153604,120A,120A
USC00153768,120A,120A
USC00151810,120A,120A
USC00157592,120A,120A
USC00154732,120A,120A
USC00340391,118B,118B
USC00345108,118B,118B
USC00341648,118B,118B
USC00340364,118B,118B
USW00093950,118B,118B
USC00347979,118B,118B
USC00344235,118B,118B
USC00347372,118B,118B
USC00342993,118B,118B
USC00343884,118B,118B
USC00342690,118B,118B
USC00344975,118B,118B
USC00340782,118B,118B
USC00031102,118A,118A
USC00031834,118A,118A
USC00030006,118A,118A
USC00031596,118A,118A
USC00030832,118A,118A
USC00034777,118A,118A
USC00031328,118A,118A
USC00030798,118A,118A
USC00034938,118A,118A
USC00038010,118A,118A
USC00031838,118A,118A
USC00032962,118A,118A
USW00053920,118A,118A
USC00033200,118A,118A
USC00036928,118A,118A
USC00036008,118A,118A
USC00031310,118A,118A
USW00013964,118A,118A
USC00031829,118A,118A
USC00031508,118A,118A
USC00031459,118A,118A
USC00031455,118A,118A
USC00035508,118A,118A
USC00035512,118A,118A
USC00031457,118A,118A
USC00344008,118A,118A
USC00349724,118A,118A
USC00347254,118A,118A
USC00348416,118A,118A
USC00347862,118A,118A
USC00233038,116C,116C
USC00230224,116C,116C
USC00230542,116C,116C
USC00230539,116C,116C
USC00232809,116C,116C
USC00237656,116B,116B
USC00235704,116B,116B
USC00235976,116B,116B
USC00236678,116B,116B
USC00232240,116B,116B
USC00236452,116B,116B
USC00230657,116B,116B
USC00235862,116B,116B
USW00013987,116B,116B
USC00231356,116B,116B
USC00235594,116B,116B
USW00013995,116B,116B
USC00230304,116B,116B
USC00233262,116B,116B
USC00235027,116B,116B
USC00232071,116B,116B
USC00235784,116B,116B
USC00238082,116B,116B
USC00232941,116B,116B
USC00030460,116A,116A
USW00023904,116A,116A
USC00030458,116A,116A
USC00034666,116A,116A
USC00032794,116A,116A
USC00032366,116A,116A
USC00034746,116A,116A
USC00032444,116A,116A
USC00030746,116A,116A
USC00031132,116A,116A
USC00033910,116A,116A
USC00033164,116A,116A
USC00038084,116A,116A
USC00035820,116A,116A
USW00013971,116A,116A
USC00033132,116A,116A
USC00033361,116A,116A
USW00053922,116A,116A
USC00030586,116A,116A
USC00032946,116A,116A
USC00035036,116A,116A
USC00036403,116A,116A
USC00030618,116A,116A
USW00053918,116A,116A
USC00032700,116A,116A
USC00032356,116A,116A
USC00034106,116A,116A
USC00032930,116A,116A
USC00030616,116A,116A
USC00034572,116A,116A
USC00237645,116A,116A
USC00238313,116A,116A
USC00236834,116A,116A
USC00232289,116A,116A
USC00230127,116A,116A
USC00230163,116A,116A
USC00230164,116A,116A
USC00236460,116A,116A
USC00231383,116A,116A
USC00238880,116A,116A
USC00236791,116A,116A
USC00232302,116A,116A
USC00233094,116A,116A
USC00238754,116A,116A
USC00233162,116A,116A
USC00230368,116A,116A
USW00053901,116A,116A
USC00238910,116A,116A
USC00238700,116A,116A
USC00234660,116A,116A
USC00238984,116A,116A
USC00238571,116A,116A
USC00236302,116A,116A
USC00238995,116A,116A
USC00238583,116A,116A
USC00230360,116A,116A
USC00235227,116A,116A
USC00231674,116A,116A
USC00230088,116A,116A
USC00235834,116A,116A
USC00232619,116A,116A
USC00239178,116A,116A
USC00238184,116A,116A
USC00233451,116A,116A
USC00237309,116A,116A
USC00235253,116A,116A
USC00234019,116A,116A
USC00235307,116A,116A
USC00234023,116A,116A
USC00237094,116A,116A
USC00233483,116A,116A
USC00235715,116A,116A
USC00236749,116A,116A
USC00231467,116A,116A
USC00231101,116A,116A
USC00234919,116A,116A
USC00230789,116A,116A
USC00237506,116A,116A
USW00023909,116A,116A
USC00231087,116A,116A
USC00234825,116A,116A
USC00232981,116A,116A
USC00236760,116A,116A
USC00238777,116A,116A
USC00231304,116A,116A
USC00236826,116A,116A
USC00236777,116A,116A
USC00237263,116A,116A
USC00238043,116A,116A
USC00236402,116A,116A
USC00234136,116A,116A
USW00013997,116A,116A
USC00232220,116A,116A
USC00238620,116A,116A
USC00234694,116A,116A
USC00231212,116A,116A
USC00232850,116A,116A
USC00238171,116A,116A
USC00238466,116A,116A
USC00232503,116A,116A
USC00237105,116A,116A
USC00238603,116A,116A
USC00233043,116A,116A
USC00345437,116A,116A
USC00348506,116A,116A
USC00348677,116A,116A
USC00344672,116A,116A
USC00349101,116A,116A
USC00348380,116A,116A
USC00344567,116A,116A
USC00134381,115C,115C
USC00133007,115C,115C
USC00131060,115C,115C
USC00138668,115C,115C
USC00131731,115C,115C
USC00135837,115C,115C
USC00135844,115C,115C
USC00134705,115C,115C
USC00113572,115C,115C
USC00119241,115C,115C
USC00116837,115C,115C
USC00119331,115C,115C
USC00113717,115C,115C
USC00116738,115C,115C
USC00116670,115C,115C
USC00118186,115C,115C
USW00093822,115C,115C
USC00117896,115C,115C
USC00117077,115C,115C
USW00093989,115C,115C
USC00110306,115C,115C
USC00118870,115C,115C
USC00116760,115C,115C
USC00115935,115C,115C
USC00116765,115C,115C
USC00110492,115C,115C
USC00113530,115C,115C
USC00117551,115C,115C
USC00110330,115C,115C
USC00113940,115C,115C
USC00110598,115C,115C
USC00115038,115C,115C
USC00111316,115C,115C
USC00118204,115C,115C
USC00111250,115C,115C
USC00115272,115C,115C
USC00114823,115C,115C
USC00115876,115C,115C
USC00111836,115C,115C
USW00014842,115C,115C
USC00110356,115C,115C
USC00116710,115C,115C
USC00113455,115C,115C
USC00114780,115C,115C
USC00111627,115C,115C
USC00112125,115C,115C
USC00118146,115C,115C
USC00114805,115C,115C
USC00114655,115C,115C
USC00116080,115C,115C
USC00110072,115C,115C
USC00114013,115C,115C
USC00114355,115C,115C
USW00014923,115C,115C
USC00117391,115C,115C
USC00115833,115C,115C
USC00115901,115C,115C
USC00238805,115C,115C
USC00237475,115C,115C
USC00237397,115C,115C
USC00238725,115C,115C
USW00053904,115C,115C
USC00232591,115C,115C
USC00230856,115C,115C
USC00231640,115C,115C
USC00235098,115C,115C
USC00231600,115C,115C
USC00235708,115C,115C
USC00237578,115C,115C
USC00233601,115C,115C
USC00236493,115C,115C
USC00238051,115C,115C
USC00234637,115C,115C
USC00231275,115C,115C
USC00235130,115C,115C
USC00116383,115B,115B
USC00110187,115B,115B
USC00113595,115B,115B
USC00111491,115B,115B
USC00114629,115B,115B
USC00116973,115B,115B
USC00111160,115B,115B
USW00003960,115B,115B
USC00112679,115B,115B
USC00110137,115B,115B
USC00234226,115B,115B
USC00236641,115B,115B
USC00238515,115B,115B
USC00237300,115B,115B
USC00236468,115B,115B
USC00238746,115B,115B
USC00238561,115B,115B
USC00234271,115B,115B
USW00003963,115B,115B
USC00231189,115B,115B
USC00237452,115B,115B
USW00003966,115B,115B
USC00237398,115B,115B
USC00233793,115B,115B
USC00231704,115B,115B
USW00013994,115B,115B
USC00233079,115B,115B
USC00231801,115B,115B
USC00230817,115B,115B
USC00236012,115B,115B
USC00113879,115A,115A
USC00113612,115A,115A
USC00115888,115A,115A
USC00114957,115A,115A
USW00013809,115A,115A
USC00116558,115A,115A
USC00118634,115A,115A
USC00114317,115A,115A
USC00128967,115A,115A
USC00126001,115A,115A
USC00126151,115A,115A
USC00122731,115A,115A
USC00120852,115A,115A
USW00093817,115A,115A
USC00125485,115A,115A
USC00126179,115A,115A
USC00127083,115A,115A
USC00128442,115A,115A
USC00127125,115A,115A
USC00126872,115A,115A
USC00129253,115A,115A
USC00129112,115A,115A
USC00129113,115A,115A
USC00123104,115A,115A
USC00122814,115A,115A
USC00127099,115A,115A
USW00003868,115A,115A
USC00156091,115A,115A
USC00156094,115A,115A
USC00111265,114B,114B
USC00115983,114B,114B
USW00093810,114B,114B
USC00118248,114B,114B
USC00118147,114B,114B
USC00117157,114B,114B
USC00116072,114B,114B
USC00119002,114B,114B
USW00013802,114B,114B
USC00110050,114B,114B
USC00114991,114B,114B
USC00114089,114B,114B
USC00114489,114B,114B
USC00114108,114B,114B
USC00115539,114B,114B
USC00111280,114B,114B
USC00121425,114B,114B
USC00124977,114B,114B
USC00127875,114B,114B
USC00125237,114B,114B
USC00125541,114B,114B
USC00122184,114B,114B
USC00122816,114B,114B
USC00127935,114B,114B
USC00126435,114B,114B
USC00125658,114B,114B
USC00128549,114B,114B
USC00154955,114B,114B
USC00124372,114A,114A
USC00122605,114A,114A
USC00127959,114A,114A
USC00128290,114A,114A
USC00125407,114A,114A
USW00093823,114A,114A
USC00127255,114A,114A
USC00337120,114A,114A
USC00335268,114A,114A
USC00332727,114A,114A
USC00333758,114A,114A
USC00338560,114A,114A
USC00332956,114A,114A
USC00334403,111E,111E
USC00334383,111E,111E
USW00053844,111E,111E
USC00331783,111E,111E
USC00331057,111E,111E
USW00014821,111E,111E
USW00004858,111E,111E
USC00331777,111E,111E
USC00338951,111E,111E
USC00338565,111E,111E
USC00331404,111E,111E
USC00335535,111E,111E
USC00333021,111E,111E
USC00331072,111E,111E
USC00337303,111E,111E
USC00332847,111E,111E
USC00121030,111D,111D
USC00128723,111D,111D
USC00128732,111D,111D
USC00125050,111D,111D
USC00123513,111D,111D
USC00127522,111D,111D
USC00125394,111D,111D
USC00124356,111D,111D
USC00121873,111D,111D
USC00124910,111D,111D
USC00120331,111D,111D
USC00124715,111D,111D
USC00123082,111D,111D
USC00124711,111D,111D
USW00014835,111D,111D
USC00122931,111D,111D
USC00129905,111D,111D
USC00332651,111D,111D
USC00334238,111D,111D
USW00053855,111D,111D
USC00333482,111D,111D
USW00013841,111D,111D
USC00339219,111D,111D
USC00339361,111D,111D
USC00125117,111C,111C
USC00129670,111C,111C
USC00127482,111C,111C
USC00124550,111C,111C
USC00129243,111C,111C
USC00129240,111C,111C
USC00126989,111C,111C
USC00126400,111C,111C
USC00125055,111C,111C
USC00124782,111C,111C
USW00014829,111C,111C
USC00123418,111C,111C
USC00124730,111C,111C
USC00120200,111C,111C
USC00127102,111C,111C
USC00126023,111B,111BB
USW00094895,111B,111BB
USC00122825,111B,111BB
USC00127398,111B,111BB
USC00127069,111B,111BB
USC00123777,111B,111BB
USC00125337,111B,111BB
USC00120676,111B,111BB
USC00120830,111B,111BB
USC00129138,111B,111BB
USC00122096,111B,111BB
USC00124181,111B,111BB
USW00014827,111B,111BB
USC00338642,111B,111BB
USC00334979,111B,111BB
USC00332119,111B,111BB
USC00330563,111B,111BB
USC00332895,111B,111BB
USC00333915,111B,111BB
USC00336861,111B,111BB
USC00337383,111B,111BB
USC00331390,111B,111BB
USW00004855,111B,111BB
USC00334942,111B,111BB
USC00334189,111B,111BB
USW00004850,111B,111BB
USC00334551,111B,111BB
USC00338534,111B,111BB
USC00126864,111B,111BA
USC00126420,111B,111BA
USC00121739,111B,111BA
USC00128436,111B,111BA
USC00123207,111B,111BA
USC00123206,111B,111BA
USC00121187,111B,111BA
USC00203969,111B,111BA
USW00004847,111B,111BA
USC00200032,111B,111BA
USC00205050,111B,111BA
USC00207308,111B,111BA
USW00094889,111B,111BA
USC00200228,111B,111BA
USC00200220,111B,111BA
USC00200230,111B,111BA
USC00208779,111B,111BA
USC00206658,111B,111BA
USC00335438,111B,111BA
USC00121747,111A,111A
USC00123547,111A,111A
USC00123091,111A,111A
USC00127999,111A,111A
USC00126304,111A,111A
USW00053866,111A,111A
USC00127646,111A,111A
USC00125923,111A,111A
USW00093819,111A,111A
USC00124272,111A,111A
